Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT6,NO2,23/03/2013 00:00,168.39999,ug m-3,R
CT6,NO2,24/03/2013 00:00,142.10001,ug m-3,R
CT6,NO2,25/03/2013 00:00,155.00000,ug m-3,R
CT6,NO2,26/03/2013 00:00,162.80000,ug m-3,R
CT6,NO2,27/03/2013 00:00,171.80000,ug m-3,R
CT6,NO2,28/03/2013 00:00,150.60001,ug m-3,R
CT6,NO2,29/03/2013 00:00,137.89999,ug m-3,R
CT6,NO2,30/03/2013 00:00,105.40000,ug m-3,R
CT6,NO2,31/03/2013 00:00,152.20000,ug m-3,R
CT6,NO2,01/04/2013 00:00,135.80000,ug m-3,R
CT6,NO2,02/04/2013 00:00,145.70000,ug m-3,R
CT6,NO2,03/04/2013 00:00,144.80000,ug m-3,R
CT6,NO2,04/04/2013 00:00,130.20000,ug m-3,R
CT6,NO2,05/04/2013 00:00,129.20000,ug m-3,R
CT6,NO2,06/04/2013 00:00,145.30000,ug m-3,R
CT6,NO2,07/04/2013 00:00,188.60001,ug m-3,R
CT6,NO2,08/04/2013 00:00,188.39999,ug m-3,R
CT6,NO2,09/04/2013 00:00,170.60001,ug m-3,R
CT6,NO2,10/04/2013 00:00,155.20000,ug m-3,R
CT6,NO2,11/04/2013 00:00,163.80000,ug m-3,R
CT6,NO2,12/04/2013 00:00,145.10001,ug m-3,R
CT6,NO2,13/04/2013 00:00,137.70000,ug m-3,R
CT6,NO2,14/04/2013 00:00,97.80000,ug m-3,R
CT6,NO2,15/04/2013 00:00,124.90000,ug m-3,R
CT6,NO2,16/04/2013 00:00,116.20000,ug m-3,R
CT6,NO2,17/04/2013 00:00,102.80000,ug m-3,R
CT6,NO2,18/04/2013 00:00,104.30000,ug m-3,R
CT6,NO2,19/04/2013 00:00,106.50000,ug m-3,R
CT6,NO2,20/04/2013 00:00,124.60000,ug m-3,R
CT6,NO2,21/04/2013 00:00,79.40000,ug m-3,R
CT6,NO2,22/04/2013 00:00,118.90000,ug m-3,R
CT6,NO2,23/04/2013 00:00,105.30000,ug m-3,R
CT6,NO2,24/04/2013 00:00,111.90000,ug m-3,R
CT6,NO2,25/04/2013 00:00,122.90000,ug m-3,R
CT6,NO2,26/04/2013 00:00,85.30000,ug m-3,R
CT6,NO2,27/04/2013 00:00,75.50000,ug m-3,R
CT6,NO2,28/04/2013 00:00,87.10000,ug m-3,R
CT6,NO2,29/04/2013 00:00,91.90000,ug m-3,R
CT6,NO2,30/04/2013 00:00,103.00000,ug m-3,R
CT6,NO2,01/05/2013 00:00,108.90000,ug m-3,R
CT6,NO2,02/05/2013 00:00,126.00000,ug m-3,R
CT6,NO2,03/05/2013 00:00,128.50000,ug m-3,R
CT6,NO2,04/05/2013 00:00,85.40000,ug m-3,R
CT6,NO2,05/05/2013 00:00,93.90000,ug m-3,R
CT6,NO2,06/05/2013 00:00,115.70000,ug m-3,R
CT6,NO2,07/05/2013 00:00,176.50000,ug m-3,R
CT6,NO2,08/05/2013 00:00,117.10000,ug m-3,R
CT6,NO2,09/05/2013 00:00,113.90000,ug m-3,R
CT6,NO2,10/05/2013 00:00,97.20000,ug m-3,R
CT6,NO2,11/05/2013 00:00,82.90000,ug m-3,R
CT6,NO2,12/05/2013 00:00,64.90000,ug m-3,R
CT6,NO2,13/05/2013 00:00,85.20000,ug m-3,R
CT6,NO2,14/05/2013 00:00,125.30000,ug m-3,R
CT6,NO2,15/05/2013 00:00,113.10000,ug m-3,R
CT6,NO2,16/05/2013 00:00,145.70000,ug m-3,R
CT6,NO2,17/05/2013 00:00,94.50000,ug m-3,R
CT6,NO2,18/05/2013 00:00,104.00000,ug m-3,R
CT6,NO2,19/05/2013 00:00,84.80000,ug m-3,R
CT6,NO2,20/05/2013 00:00,79.20000,ug m-3,R
CT6,NO2,21/05/2013 00:00,76.30000,ug m-3,R
CT6,NO2,22/05/2013 00:00,89.00000,ug m-3,R
CT6,NO2,23/05/2013 00:00,78.10000,ug m-3,R
CT6,NO2,24/05/2013 00:00,89.90000,ug m-3,R
CT6,NO2,25/05/2013 00:00,71.80000,ug m-3,R
CT6,NO2,26/05/2013 00:00,87.10000,ug m-3,R
CT6,NO2,27/05/2013 00:00,104.70000,ug m-3,R
CT6,NO2,28/05/2013 00:00,147.70000,ug m-3,R
CT6,NO2,29/05/2013 00:00,96.30000,ug m-3,R
CT6,NO2,30/05/2013 00:00,87.80000,ug m-3,R
CT6,NO2,31/05/2013 00:00,100.40000,ug m-3,R
CT6,NO2,01/06/2013 00:00,66.60000,ug m-3,R
CT6,NO2,02/06/2013 00:00,61.60000,ug m-3,R
CT6,NO2,03/06/2013 00:00,109.50000,ug m-3,R
CT6,NO2,04/06/2013 00:00,88.50000,ug m-3,R
CT6,NO2,05/06/2013 00:00,110.10000,ug m-3,R
CT6,NO2,06/06/2013 00:00,105.00000,ug m-3,R
CT6,NO2,07/06/2013 00:00,105.80000,ug m-3,R
CT6,NO2,08/06/2013 00:00,68.60000,ug m-3,R
CT6,NO2,09/06/2013 00:00,67.30000,ug m-3,R
CT6,NO2,10/06/2013 00:00,127.30000,ug m-3,R
CT6,NO2,11/06/2013 00:00,159.10001,ug m-3,R
CT6,NO2,12/06/2013 00:00,103.70000,ug m-3,R
CT6,NO2,13/06/2013 00:00,96.40000,ug m-3,R
CT6,NO2,14/06/2013 00:00,126.00000,ug m-3,R
CT6,NO2,15/06/2013 00:00,71.00000,ug m-3,R
CT6,NO2,16/06/2013 00:00,97.30000,ug m-3,R
CT6,NO2,17/06/2013 00:00,149.20000,ug m-3,R
CT6,NO2,18/06/2013 00:00,136.89999,ug m-3,R
CT6,NO2,19/06/2013 00:00,148.50000,ug m-3,R
CT6,NO2,20/06/2013 00:00,140.50000,ug m-3,R
CT6,NO2,21/06/2013 00:00,115.80000,ug m-3,R
CT6,NO2,22/06/2013 00:00,101.30000,ug m-3,R
CT6,NO2,23/06/2013 00:00,61.30000,ug m-3,R
CT6,NO2,24/06/2013 00:00,79.90000,ug m-3,R
CT6,NO2,25/06/2013 00:00,96.20000,ug m-3,R
CT6,NO2,26/06/2013 00:00,118.20000,ug m-3,R
CT6,NO2,27/06/2013 00:00,99.40000,ug m-3,R
CT6,NO2,28/06/2013 00:00,76.00000,ug m-3,R
CT6,NO2,29/06/2013 00:00,75.70000,ug m-3,R
CT6,NO2,30/06/2013 00:00,76.80000,ug m-3,R
CT6,NO2,01/07/2013 00:00,95.30000,ug m-3,R
CT6,NO2,02/07/2013 00:00,130.10001,ug m-3,R
CT6,NO2,03/07/2013 00:00,83.00000,ug m-3,R
CT6,NO2,04/07/2013 00:00,100.80000,ug m-3,R
CT6,NO2,05/07/2013 00:00,157.30000,ug m-3,R
CT6,NO2,06/07/2013 00:00,170.20000,ug m-3,R
CT6,NO2,07/07/2013 00:00,118.50000,ug m-3,R
CT6,NO2,08/07/2013 00:00,101.60000,ug m-3,R
CT6,NO2,09/07/2013 00:00,105.90000,ug m-3,R
CT6,NO2,10/07/2013 00:00,77.30000,ug m-3,R
CT6,NO2,11/07/2013 00:00,115.60000,ug m-3,R
CT6,NO2,12/07/2013 00:00,131.89999,ug m-3,R
CT6,NO2,13/07/2013 00:00,121.20000,ug m-3,R
CT6,NO2,14/07/2013 00:00,101.60000,ug m-3,R
CT6,NO2,15/07/2013 00:00,127.20000,ug m-3,R
CT6,NO2,16/07/2013 00:00,195.60001,ug m-3,R
CT6,NO2,17/07/2013 00:00,219.89999,ug m-3,R
CT6,NO2,18/07/2013 00:00,139.80000,ug m-3,R
CT6,NO2,19/07/2013 00:00,144.20000,ug m-3,R
CT6,NO2,20/07/2013 00:00,85.60000,ug m-3,R
CT6,NO2,21/07/2013 00:00,120.50000,ug m-3,R
CT6,NO2,22/07/2013 00:00,182.70000,ug m-3,R
CT6,NO2,23/07/2013 00:00,196.30000,ug m-3,R
CT6,NO2,24/07/2013 00:00,113.90000,ug m-3,R
CT6,NO2,25/07/2013 00:00,131.80000,ug m-3,R
CT6,NO2,26/07/2013 00:00,149.10001,ug m-3,R
CT6,NO2,27/07/2013 00:00,182.39999,ug m-3,R
CT6,NO2,28/07/2013 00:00,75.50000,ug m-3,R
CT6,NO2,29/07/2013 00:00,106.30000,ug m-3,R
CT6,NO2,30/07/2013 00:00,113.10000,ug m-3,R
CT6,NO2,31/07/2013 00:00,102.70000,ug m-3,R
CT6,NO2,01/08/2013 00:00,167.80000,ug m-3,R
CT6,NO2,02/08/2013 00:00,112.00000,ug m-3,R
CT6,NO2,03/08/2013 00:00,48.20000,ug m-3,R
CT6,NO2,04/08/2013 00:00,47.50000,ug m-3,R
CT6,NO2,05/08/2013 00:00,126.60000,ug m-3,R
CT6,NO2,06/08/2013 00:00,123.60000,ug m-3,R
CT6,NO2,07/08/2013 00:00,104.70000,ug m-3,R
CT6,NO2,08/08/2013 00:00,146.60001,ug m-3,R
CT6,NO2,09/08/2013 00:00,95.30000,ug m-3,R
CT6,NO2,10/08/2013 00:00,89.50000,ug m-3,R
CT6,NO2,11/08/2013 00:00,65.50000,ug m-3,R
CT6,NO2,12/08/2013 00:00,86.10000,ug m-3,R
CT6,NO2,13/08/2013 00:00,92.00000,ug m-3,R
CT6,NO2,14/08/2013 00:00,112.20000,ug m-3,R
CT6,NO2,15/08/2013 00:00,102.40000,ug m-3,R
CT6,NO2,16/08/2013 00:00,110.60000,ug m-3,R
CT6,NO2,17/08/2013 00:00,82.20000,ug m-3,R
CT6,NO2,18/08/2013 00:00,66.80000,ug m-3,R
CT6,NO2,19/08/2013 00:00,91.20000,ug m-3,R
CT6,NO2,20/08/2013 00:00,140.70000,ug m-3,R
CT6,NO2,21/08/2013 00:00,154.70000,ug m-3,R
CT6,NO2,22/08/2013 00:00,170.60001,ug m-3,R
CT6,NO2,23/08/2013 00:00,211.80000,ug m-3,R
CT6,NO2,24/08/2013 00:00,87.80000,ug m-3,R
CT6,NO2,25/08/2013 00:00,97.40000,ug m-3,R
CT6,NO2,26/08/2013 00:00,103.40000,ug m-3,R
CT6,NO2,27/08/2013 00:00,101.40000,ug m-3,R
CT6,NO2,28/08/2013 00:00,140.20000,ug m-3,R
CT6,NO2,29/08/2013 00:00,125.60000,ug m-3,R
CT6,NO2,30/08/2013 00:00,100.00000,ug m-3,R
CT6,NO2,31/08/2013 00:00,61.00000,ug m-3,R
CT6,NO2,01/09/2013 00:00,68.60000,ug m-3,R
CT6,NO2,02/09/2013 00:00,94.20000,ug m-3,R
CT6,NO2,03/09/2013 00:00,154.10001,ug m-3,R
CT6,NO2,04/09/2013 00:00,197.20000,ug m-3,R
CT6,NO2,05/09/2013 00:00,170.10001,ug m-3,R
CT6,NO2,06/09/2013 00:00,128.10001,ug m-3,R
CT6,NO2,07/09/2013 00:00,113.40000,ug m-3,R
CT6,NO2,08/09/2013 00:00,99.30000,ug m-3,R
CT6,NO2,09/09/2013 00:00,143.89999,ug m-3,R
CT6,NO2,10/09/2013 00:00,85.60000,ug m-3,R
CT6,NO2,11/09/2013 00:00,78.40000,ug m-3,R
CT6,NO2,12/09/2013 00:00,130.10001,ug m-3,R
CT6,NO2,13/09/2013 00:00,103.70000,ug m-3,R
CT6,NO2,14/09/2013 00:00,72.80000,ug m-3,R
CT6,NO2,15/09/2013 00:00,69.50000,ug m-3,R
CT6,NO2,16/09/2013 00:00,84.20000,ug m-3,R
CT6,NO2,17/09/2013 00:00,110.30000,ug m-3,R
CT6,NO2,18/09/2013 00:00,98.40000,ug m-3,R
CT6,NO2,19/09/2013 00:00,131.50000,ug m-3,R
CT6,NO2,20/09/2013 00:00,122.00000,ug m-3,R
CT6,NO2,21/09/2013 00:00,102.10000,ug m-3,R
CT6,NO2,22/09/2013 00:00,65.40000,ug m-3,R
CT6,NO2,23/09/2013 00:00,142.60001,ug m-3,R
CT6,NO2,24/09/2013 00:00,180.60001,ug m-3,R
CT6,NO2,25/09/2013 00:00,164.30000,ug m-3,R
CT6,NO2,26/09/2013 00:00,142.30000,ug m-3,R
CT6,NO2,27/09/2013 00:00,169.20000,ug m-3,R
CT6,NO2,28/09/2013 00:00,126.00000,ug m-3,R
CT6,NO2,29/09/2013 00:00,94.00000,ug m-3,R
CT6,NO2,30/09/2013 00:00,170.60001,ug m-3,R
CT6,NO2,01/10/2013 00:00,181.70000,ug m-3,R
CT6,NO2,02/10/2013 00:00,171.20000,ug m-3,R
CT6,NO2,03/10/2013 00:00,168.00000,ug m-3,R
CT6,NO2,04/10/2013 00:00,124.90000,ug m-3,R
CT6,NO2,05/10/2013 00:00,84.50000,ug m-3,R
CT6,NO2,06/10/2013 00:00,112.90000,ug m-3,R
CT6,NO2,07/10/2013 00:00,120.10000,ug m-3,R
CT6,NO2,08/10/2013 00:00,100.70000,ug m-3,R
CT6,NO2,09/10/2013 00:00,93.50000,ug m-3,R
CT6,NO2,10/10/2013 00:00,66.70000,ug m-3,R
CT6,NO2,11/10/2013 00:00,75.00000,ug m-3,R
CT6,NO2,12/10/2013 00:00,108.50000,ug m-3,R
CT6,NO2,13/10/2013 00:00,68.50000,ug m-3,R
CT6,NO2,14/10/2013 00:00,97.50000,ug m-3,R
CT6,NO2,15/10/2013 00:00,84.50000,ug m-3,R
CT6,NO2,16/10/2013 00:00,133.89999,ug m-3,R
CT6,NO2,17/10/2013 00:00,101.40000,ug m-3,R
CT6,NO2,18/10/2013 00:00,146.00000,ug m-3,R
CT6,NO2,19/10/2013 00:00,101.10000,ug m-3,R
CT6,NO2,20/10/2013 00:00,88.40000,ug m-3,R
CT6,NO2,21/10/2013 00:00,114.20000,ug m-3,R
CT6,NO2,22/10/2013 00:00,118.20000,ug m-3,R
CT6,NO2,23/10/2013 00:00,104.40000,ug m-3,R
CT6,NO2,24/10/2013 00:00,166.50000,ug m-3,R
CT6,NO2,25/10/2013 00:00,127.90000,ug m-3,R
CT6,NO2,26/10/2013 00:00,91.60000,ug m-3,R
CT6,NO2,27/10/2013 00:00,69.20000,ug m-3,R
CT6,NO2,28/10/2013 00:00,83.10000,ug m-3,R
CT6,NO2,29/10/2013 00:00,102.10000,ug m-3,R
CT6,NO2,30/10/2013 00:00,141.50000,ug m-3,R
CT6,NO2,31/10/2013 00:00,132.30000,ug m-3,R
CT6,NO2,01/11/2013 00:00,147.10001,ug m-3,R
CT6,NO2,02/11/2013 00:00,82.00000,ug m-3,R
CT6,NO2,03/11/2013 00:00,69.90000,ug m-3,R
CT6,NO2,04/11/2013 00:00,92.10000,ug m-3,R
CT6,NO2,05/11/2013 00:00,124.90000,ug m-3,R
CT6,NO2,06/11/2013 00:00,129.70000,ug m-3,R
CT6,NO2,07/11/2013 00:00,137.80000,ug m-3,R
CT6,NO2,08/11/2013 00:00,153.50000,ug m-3,R
CT6,NO2,09/11/2013 00:00,110.10000,ug m-3,R
CT6,NO2,10/11/2013 00:00,85.40000,ug m-3,R
CT6,NO2,11/11/2013 00:00,146.10001,ug m-3,R
CT6,NO2,12/11/2013 00:00,97.90000,ug m-3,R
CT6,NO2,13/11/2013 00:00,150.00000,ug m-3,R
CT6,NO2,14/11/2013 00:00,97.30000,ug m-3,R
CT6,NO2,15/11/2013 00:00,106.50000,ug m-3,R
CT6,NO2,16/11/2013 00:00,135.70000,ug m-3,R
CT6,NO2,17/11/2013 00:00,100.50000,ug m-3,R
CT6,NO2,18/11/2013 00:00,118.20000,ug m-3,R
CT6,NO2,19/11/2013 00:00,97.30000,ug m-3,R
CT6,NO2,20/11/2013 00:00,122.70000,ug m-3,R
CT6,NO2,21/11/2013 00:00,90.30000,ug m-3,R
CT6,NO2,22/11/2013 00:00,89.00000,ug m-3,R
CT6,NO2,23/11/2013 00:00,69.40000,ug m-3,R
CT6,NO2,24/11/2013 00:00,58.30000,ug m-3,R
CT6,NO2,25/11/2013 00:00,74.10000,ug m-3,R
CT6,NO2,26/11/2013 00:00,109.10000,ug m-3,R
CT6,NO2,27/11/2013 00:00,137.10001,ug m-3,R
CT6,NO2,28/11/2013 00:00,109.60000,ug m-3,R
CT6,NO2,29/11/2013 00:00,104.10000,ug m-3,R
CT6,NO2,30/11/2013 00:00,73.20000,ug m-3,R
CT6,NO2,01/12/2013 00:00,95.60000,ug m-3,R
CT6,NO2,02/12/2013 00:00,136.80000,ug m-3,R
CT6,NO2,03/12/2013 00:00,121.90000,ug m-3,R
CT6,NO2,04/12/2013 00:00,116.70000,ug m-3,R
CT6,NO2,05/12/2013 00:00,107.50000,ug m-3,R
CT6,NO2,06/12/2013 00:00,114.80000,ug m-3,R
CT6,NO2,07/12/2013 00:00,96.50000,ug m-3,R
CT6,NO2,08/12/2013 00:00,78.10000,ug m-3,R
CT6,NO2,09/12/2013 00:00,130.89999,ug m-3,R
CT6,NO2,10/12/2013 00:00,172.60001,ug m-3,R
CT6,NO2,11/12/2013 00:00,193.89999,ug m-3,R
CT6,NO2,12/12/2013 00:00,176.10001,ug m-3,R
CT6,NO2,13/12/2013 00:00,143.50000,ug m-3,R
CT6,NO2,14/12/2013 00:00,95.80000,ug m-3,R
CT6,NO2,15/12/2013 00:00,83.90000,ug m-3,R
CT6,NO2,16/12/2013 00:00,109.90000,ug m-3,R
CT6,NO2,17/12/2013 00:00,160.20000,ug m-3,R
CT6,NO2,18/12/2013 00:00,131.20000,ug m-3,R
CT6,NO2,19/12/2013 00:00,136.10001,ug m-3,R
CT6,NO2,20/12/2013 00:00,121.30000,ug m-3,R
CT6,NO2,21/12/2013 00:00,74.30000,ug m-3,R
CT6,NO2,22/12/2013 00:00,73.80000,ug m-3,R
CT6,NO2,23/12/2013 00:00,89.20000,ug m-3,R
CT6,NO2,24/12/2013 00:00,90.80000,ug m-3,R
CT6,NO2,25/12/2013 00:00,89.20000,ug m-3,R
CT6,NO2,26/12/2013 00:00,95.00000,ug m-3,R
CT6,NO2,27/12/2013 00:00,87.60000,ug m-3,R
CT6,NO2,28/12/2013 00:00,109.40000,ug m-3,R
CT6,NO2,29/12/2013 00:00,103.10000,ug m-3,R
CT6,NO2,30/12/2013 00:00,94.90000,ug m-3,R
CT6,NO2,31/12/2013 00:00,106.10000,ug m-3,R
CT6,NO2,01/01/2014 00:00,78.90000,ug m-3,R
CT6,NO2,02/01/2014 00:00,90.50000,ug m-3,R
CT6,NO2,03/01/2014 00:00,92.20000,ug m-3,R
CT6,NO2,04/01/2014 00:00,89.10000,ug m-3,R
CT6,NO2,05/01/2014 00:00,90.20000,ug m-3,R
CT6,NO2,06/01/2014 00:00,92.50000,ug m-3,R
CT6,NO2,07/01/2014 00:00,104.10000,ug m-3,R
CT6,NO2,08/01/2014 00:00,122.30000,ug m-3,R
CT6,NO2,09/01/2014 00:00,94.40000,ug m-3,R
CT6,NO2,10/01/2014 00:00,129.30000,ug m-3,R
CT6,NO2,11/01/2014 00:00,97.40000,ug m-3,R
CT6,NO2,12/01/2014 00:00,109.40000,ug m-3,R
CT6,NO2,13/01/2014 00:00,132.89999,ug m-3,R
CT6,NO2,14/01/2014 00:00,123.40000,ug m-3,R
CT6,NO2,15/01/2014 00:00,137.50000,ug m-3,R
CT6,NO2,16/01/2014 00:00,136.30000,ug m-3,R
CT6,NO2,17/01/2014 00:00,142.80000,ug m-3,R
CT6,NO2,18/01/2014 00:00,112.80000,ug m-3,R
CT6,NO2,19/01/2014 00:00,103.40000,ug m-3,R
CT6,NO2,20/01/2014 00:00,176.70000,ug m-3,R
CT6,NO2,21/01/2014 00:00,170.80000,ug m-3,R
CT6,NO2,22/01/2014 00:00,132.60001,ug m-3,R
CT6,NO2,23/01/2014 00:00,112.30000,ug m-3,R
CT6,NO2,24/01/2014 00:00,146.39999,ug m-3,R
CT6,NO2,25/01/2014 00:00,82.70000,ug m-3,R
CT6,NO2,26/01/2014 00:00,76.10000,ug m-3,R
CT6,NO2,27/01/2014 00:00,108.10000,ug m-3,R
CT6,NO2,28/01/2014 00:00,144.20000,ug m-3,R
CT6,NO2,29/01/2014 00:00,168.39999,ug m-3,R
CT6,NO2,30/01/2014 00:00,140.30000,ug m-3,R
CT6,NO2,31/01/2014 00:00,131.00000,ug m-3,R
CT6,NO2,01/02/2014 00:00,82.80000,ug m-3,R
CT6,NO2,02/02/2014 00:00,85.90000,ug m-3,R
CT6,NO2,03/02/2014 00:00,137.00000,ug m-3,R
CT6,NO2,04/02/2014 00:00,136.50000,ug m-3,R
CT6,NO2,05/02/2014 00:00,122.80000,ug m-3,R
CT6,NO2,06/02/2014 00:00,141.00000,ug m-3,R
CT6,NO2,07/02/2014 00:00,107.30000,ug m-3,R
CT6,NO2,08/02/2014 00:00,82.70000,ug m-3,R
CT6,NO2,09/02/2014 00:00,64.10000,ug m-3,R
CT6,NO2,10/02/2014 00:00,130.50000,ug m-3,R
CT6,NO2,11/02/2014 00:00,116.20000,ug m-3,R
CT6,NO2,12/02/2014 00:00,121.50000,ug m-3,R
CT6,NO2,13/02/2014 00:00,108.00000,ug m-3,R
CT6,NO2,14/02/2014 00:00,122.40000,ug m-3,R
CT6,NO2,15/02/2014 00:00,65.30000,ug m-3,R
CT6,NO2,16/02/2014 00:00,90.40000,ug m-3,R
CT6,NO2,17/02/2014 00:00,124.50000,ug m-3,R
CT6,NO2,18/02/2014 00:00,127.50000,ug m-3,R
CT6,NO2,19/02/2014 00:00,117.40000,ug m-3,R
CT6,NO2,20/02/2014 00:00,114.80000,ug m-3,R
CT6,NO2,21/02/2014 00:00,106.70000,ug m-3,R
CT6,NO2,22/02/2014 00:00,84.10000,ug m-3,R
CT6,NO2,23/02/2014 00:00,74.60000,ug m-3,R
CT6,NO2,24/02/2014 00:00,125.10000,ug m-3,R
CT6,NO2,25/02/2014 00:00,130.70000,ug m-3,R
CT6,NO2,26/02/2014 00:00,113.60000,ug m-3,R
CT6,NO2,27/02/2014 00:00,116.70000,ug m-3,R
CT6,NO2,28/02/2014 00:00,124.40000,ug m-3,R
CT6,NO2,01/03/2014 00:00,100.70000,ug m-3,R
CT6,NO2,02/03/2014 00:00,101.20000,ug m-3,R
CT6,NO2,03/03/2014 00:00,140.70000,ug m-3,R
CT6,NO2,04/03/2014 00:00,135.50000,ug m-3,R
CT6,NO2,05/03/2014 00:00,146.10001,ug m-3,R
CT6,NO2,06/03/2014 00:00,138.89999,ug m-3,R
CT6,NO2,07/03/2014 00:00,132.70000,ug m-3,R
CT6,NO2,08/03/2014 00:00,129.20000,ug m-3,R
CT6,NO2,09/03/2014 00:00,131.00000,ug m-3,R
CT6,NO2,10/03/2014 00:00,97.80000,ug m-3,R
CT6,NO2,11/03/2014 00:00,106.70000,ug m-3,R
CT6,NO2,12/03/2014 00:00,144.50000,ug m-3,R
CT6,NO2,13/03/2014 00:00,172.39999,ug m-3,R
CT6,NO2,14/03/2014 00:00,154.50000,ug m-3,R
CT6,NO2,15/03/2014 00:00,90.20000,ug m-3,R
CT6,NO2,16/03/2014 00:00,80.80000,ug m-3,R
CT6,NO2,17/03/2014 00:00,104.40000,ug m-3,R
CT6,NO2,18/03/2014 00:00,106.90000,ug m-3,R
CT6,NO2,19/03/2014 00:00,138.80000,ug m-3,R
CT6,NO2,20/03/2014 00:00,,ug m-3,R
CT6,NO2,21/03/2014 00:00,,ug m-3,R
CT6,NO2,22/03/2014 00:00,104.70000,ug m-3,R
CT6,NO2,23/03/2014 00:00,76.30000,ug m-3,R
CT6,NO2,24/03/2014 00:00,174.60001,ug m-3,R
CT6,NO2,25/03/2014 00:00,205.20000,ug m-3,R
CT6,NO2,26/03/2014 00:00,112.50000,ug m-3,R
CT6,NO2,27/03/2014 00:00,179.89999,ug m-3,R
CT6,NO2,28/03/2014 00:00,186.10001,ug m-3,R
CT6,NO2,29/03/2014 00:00,157.39999,ug m-3,R
CT6,NO2,30/03/2014 00:00,156.30000,ug m-3,R
CT6,NO2,31/03/2014 00:00,191.10001,ug m-3,R
CT6,NO2,01/04/2014 00:00,188.60001,ug m-3,R
CT6,NO2,02/04/2014 00:00,194.10001,ug m-3,R
CT6,NO2,03/04/2014 00:00,148.00000,ug m-3,R
CT6,NO2,04/04/2014 00:00,110.00000,ug m-3,R
CT6,NO2,05/04/2014 00:00,107.30000,ug m-3,R
CT6,NO2,06/04/2014 00:00,74.50000,ug m-3,R
CT6,NO2,07/04/2014 00:00,113.60000,ug m-3,R
CT6,NO2,08/04/2014 00:00,98.80000,ug m-3,R
CT6,NO2,09/04/2014 00:00,126.10000,ug m-3,R
CT6,NO2,10/04/2014 00:00,120.20000,ug m-3,R
CT6,NO2,11/04/2014 00:00,107.90000,ug m-3,R
CT6,NO2,12/04/2014 00:00,98.20000,ug m-3,R
CT6,NO2,13/04/2014 00:00,42.90000,ug m-3,R
CT6,NO2,14/04/2014 00:00,91.30000,ug m-3,R
CT6,NO2,15/04/2014 00:00,132.39999,ug m-3,R
CT6,NO2,16/04/2014 00:00,171.20000,ug m-3,R
CT6,NO2,17/04/2014 00:00,115.00000,ug m-3,R
CT6,NO2,18/04/2014 00:00,53.90000,ug m-3,R
CT6,NO2,19/04/2014 00:00,91.50000,ug m-3,R
CT6,NO2,20/04/2014 00:00,95.00000,ug m-3,R
CT6,NO2,21/04/2014 00:00,105.50000,ug m-3,R
CT6,NO2,22/04/2014 00:00,124.00000,ug m-3,R
CT6,NO2,23/04/2014 00:00,158.39999,ug m-3,R
CT6,NO2,24/04/2014 00:00,156.70000,ug m-3,R
CT6,NO2,25/04/2014 00:00,97.90000,ug m-3,R
CT6,NO2,26/04/2014 00:00,134.89999,ug m-3,R
CT6,NO2,27/04/2014 00:00,114.80000,ug m-3,R
CT6,NO2,28/04/2014 00:00,137.10001,ug m-3,R
CT6,NO2,29/04/2014 00:00,165.70000,ug m-3,R
CT6,NO2,30/04/2014 00:00,176.89999,ug m-3,R
CT6,NO2,01/05/2014 00:00,166.30000,ug m-3,R
CT6,NO2,02/05/2014 00:00,101.10000,ug m-3,R
CT6,NO2,03/05/2014 00:00,112.80000,ug m-3,R
CT6,NO2,04/05/2014 00:00,133.10001,ug m-3,R
CT6,NO2,05/05/2014 00:00,137.10001,ug m-3,R
CT6,NO2,06/05/2014 00:00,129.50000,ug m-3,R
CT6,NO2,07/05/2014 00:00,112.70000,ug m-3,R
CT6,NO2,08/05/2014 00:00,126.50000,ug m-3,R
CT6,NO2,09/05/2014 00:00,99.20000,ug m-3,R
CT6,NO2,10/05/2014 00:00,88.70000,ug m-3,R
CT6,NO2,11/05/2014 00:00,63.10000,ug m-3,R
CT6,NO2,12/05/2014 00:00,111.00000,ug m-3,R
CT6,NO2,13/05/2014 00:00,137.70000,ug m-3,R
CT6,NO2,14/05/2014 00:00,131.60001,ug m-3,R
CT6,NO2,15/05/2014 00:00,186.20000,ug m-3,R
CT6,NO2,16/05/2014 00:00,194.50000,ug m-3,R
CT6,NO2,17/05/2014 00:00,164.70000,ug m-3,R
CT6,NO2,18/05/2014 00:00,152.60001,ug m-3,R
CT6,NO2,19/05/2014 00:00,197.39999,ug m-3,R
CT6,NO2,20/05/2014 00:00,174.50000,ug m-3,R
CT6,NO2,21/05/2014 00:00,172.20000,ug m-3,R
CT6,NO2,22/05/2014 00:00,174.39999,ug m-3,R
CT6,NO2,23/05/2014 00:00,178.70000,ug m-3,R
CT6,NO2,24/05/2014 00:00,138.50000,ug m-3,R
CT6,NO2,25/05/2014 00:00,123.10000,ug m-3,R
CT6,NO2,26/05/2014 00:00,84.50000,ug m-3,R
CT6,NO2,27/05/2014 00:00,93.70000,ug m-3,R
CT6,NO2,28/05/2014 00:00,122.40000,ug m-3,R
CT6,NO2,29/05/2014 00:00,178.70000,ug m-3,R
CT6,NO2,30/05/2014 00:00,134.50000,ug m-3,R
CT6,NO2,31/05/2014 00:00,109.40000,ug m-3,R
CT6,NO2,01/06/2014 00:00,121.20000,ug m-3,R
