,Site,Species,ReadingDateTime,Value,Units,Year,Month
10841,CT8,PM10,2008-08-01,27.3,ug m-3 reference equiv by VCM,2008,8
10842,CT8,PM10,2008-09-01,26.1,ug m-3 reference equiv by VCM,2008,9
10843,CT8,PM10,2008-10-01,27.1,ug m-3 reference equiv by VCM,2008,10
10844,CT8,PM10,2008-11-01,32.5,ug m-3 reference equiv by VCM,2008,11
10845,CT8,PM10,2008-12-01,18.0,ug m-3 reference equiv by VCM,2008,12
10846,CT8,PM10,2008-01-13,15.3,ug m-3 reference equiv by VCM,2008,1
10847,CT8,PM10,2008-01-14,26.1,ug m-3 reference equiv by VCM,2008,1
10848,CT8,PM10,2008-01-15,15.2,ug m-3 reference equiv by VCM,2008,1
10849,CT8,PM10,2008-01-16,44.9,ug m-3 reference equiv by VCM,2008,1
10850,CT8,PM10,2008-01-17,36.3,ug m-3 reference equiv by VCM,2008,1
10851,CT8,PM10,2008-01-18,25.0,ug m-3 reference equiv by VCM,2008,1
10852,CT8,PM10,2008-01-19,14.9,ug m-3 reference equiv by VCM,2008,1
10853,CT8,PM10,2008-01-20,10.8,ug m-3 reference equiv by VCM,2008,1
10854,CT8,PM10,2008-01-21,21.0,ug m-3 reference equiv by VCM,2008,1
10855,CT8,PM10,2008-01-22,35.6,ug m-3 reference equiv by VCM,2008,1
10856,CT8,PM10,2008-01-23,62.3,ug m-3 reference equiv by VCM,2008,1
10857,CT8,PM10,2008-01-24,49.9,ug m-3 reference equiv by VCM,2008,1
10858,CT8,PM10,2008-01-25,28.3,ug m-3 reference equiv by VCM,2008,1
10859,CT8,PM10,2008-01-26,19.7,ug m-3 reference equiv by VCM,2008,1
10860,CT8,PM10,2008-01-27,20.8,ug m-3 reference equiv by VCM,2008,1
10861,CT8,PM10,2008-01-28,38.7,ug m-3 reference equiv by VCM,2008,1
10862,CT8,PM10,2008-01-29,46.1,ug m-3 reference equiv by VCM,2008,1
10863,CT8,PM10,2008-01-30,26.2,ug m-3 reference equiv by VCM,2008,1
10864,CT8,PM10,2008-01-31,20.2,ug m-3 reference equiv by VCM,2008,1
10865,CT8,PM10,2008-01-02,23.0,ug m-3 reference equiv by VCM,2008,1
10866,CT8,PM10,2008-02-02,19.9,ug m-3 reference equiv by VCM,2008,2
10867,CT8,PM10,2008-03-02,21.6,ug m-3 reference equiv by VCM,2008,3
10868,CT8,PM10,2008-04-02,25.1,ug m-3 reference equiv by VCM,2008,4
10869,CT8,PM10,2008-05-02,27.4,ug m-3 reference equiv by VCM,2008,5
10870,CT8,PM10,2008-06-02,30.1,ug m-3 reference equiv by VCM,2008,6
10871,CT8,PM10,2008-07-02,36.1,ug m-3 reference equiv by VCM,2008,7
10872,CT8,PM10,2008-08-02,55.1,ug m-3 reference equiv by VCM,2008,8
10873,CT8,PM10,2008-09-02,50.1,ug m-3 reference equiv by VCM,2008,9
10874,CT8,PM10,2008-10-02,49.2,ug m-3 reference equiv by VCM,2008,10
10875,CT8,PM10,2008-11-02,64.8,ug m-3 reference equiv by VCM,2008,11
10876,CT8,PM10,2008-12-02,67.4,ug m-3 reference equiv by VCM,2008,12
10877,CT8,PM10,2008-02-13,61.9,ug m-3 reference equiv by VCM,2008,2
10878,CT8,PM10,2008-02-14,39.5,ug m-3 reference equiv by VCM,2008,2
10879,CT8,PM10,2008-02-15,30.6,ug m-3 reference equiv by VCM,2008,2
10880,CT8,PM10,2008-02-16,28.3,ug m-3 reference equiv by VCM,2008,2
10881,CT8,PM10,2008-02-17,38.2,ug m-3 reference equiv by VCM,2008,2
10882,CT8,PM10,2008-02-18,62.4,ug m-3 reference equiv by VCM,2008,2
10883,CT8,PM10,2008-02-19,62.3,ug m-3 reference equiv by VCM,2008,2
10884,CT8,PM10,2008-02-20,83.0,ug m-3 reference equiv by VCM,2008,2
10885,CT8,PM10,2008-02-21,45.0,ug m-3 reference equiv by VCM,2008,2
10886,CT8,PM10,2008-02-22,21.2,ug m-3 reference equiv by VCM,2008,2
10887,CT8,PM10,2008-02-23,21.8,ug m-3 reference equiv by VCM,2008,2
10888,CT8,PM10,2008-02-24,24.2,ug m-3 reference equiv by VCM,2008,2
10889,CT8,PM10,2008-02-25,37.3,ug m-3 reference equiv by VCM,2008,2
10890,CT8,PM10,2008-02-26,24.0,ug m-3 reference equiv by VCM,2008,2
10891,CT8,PM10,2008-02-27,35.5,ug m-3 reference equiv by VCM,2008,2
10892,CT8,PM10,2008-02-28,80.6,ug m-3 reference equiv by VCM,2008,2
10893,CT8,PM10,2008-02-29,33.4,ug m-3 reference equiv by VCM,2008,2
10894,CT8,PM10,2008-01-03,21.4,ug m-3 reference equiv by VCM,2008,1
10895,CT8,PM10,2008-02-03,17.7,ug m-3 reference equiv by VCM,2008,2
10896,CT8,PM10,2008-03-03,20.1,ug m-3 reference equiv by VCM,2008,3
10897,CT8,PM10,2008-04-03,32.0,ug m-3 reference equiv by VCM,2008,4
10898,CT8,PM10,2008-05-03,38.6,ug m-3 reference equiv by VCM,2008,5
10899,CT8,PM10,2008-06-03,31.9,ug m-3 reference equiv by VCM,2008,6
10900,CT8,PM10,2008-07-03,24.3,ug m-3 reference equiv by VCM,2008,7
10901,CT8,PM10,2008-08-03,19.1,ug m-3 reference equiv by VCM,2008,8
10902,CT8,PM10,2008-09-03,15.3,ug m-3 reference equiv by VCM,2008,9
10903,CT8,PM10,2008-10-03,18.2,ug m-3 reference equiv by VCM,2008,10
10904,CT8,PM10,2008-11-03,27.0,ug m-3 reference equiv by VCM,2008,11
10905,CT8,PM10,2008-12-03,26.0,ug m-3 reference equiv by VCM,2008,12
10906,CT8,PM10,2008-03-13,29.6,ug m-3 reference equiv by VCM,2008,3
10907,CT8,PM10,2008-03-14,41.3,ug m-3 reference equiv by VCM,2008,3
10908,CT8,PM10,2008-03-15,37.6,ug m-3 reference equiv by VCM,2008,3
10909,CT8,PM10,2008-03-16,18.6,ug m-3 reference equiv by VCM,2008,3
10910,CT8,PM10,2008-03-17,32.7,ug m-3 reference equiv by VCM,2008,3
10911,CT8,PM10,2008-03-18,33.5,ug m-3 reference equiv by VCM,2008,3
10912,CT8,PM10,2008-03-19,34.7,ug m-3 reference equiv by VCM,2008,3
10913,CT8,PM10,2008-03-20,26.8,ug m-3 reference equiv by VCM,2008,3
10914,CT8,PM10,2008-03-21,14.3,ug m-3 reference equiv by VCM,2008,3
10915,CT8,PM10,2008-03-22,10.0,ug m-3 reference equiv by VCM,2008,3
10916,CT8,PM10,2008-03-23,14.7,ug m-3 reference equiv by VCM,2008,3
10917,CT8,PM10,2008-03-24,19.3,ug m-3 reference equiv by VCM,2008,3
10918,CT8,PM10,2008-03-25,35.7,ug m-3 reference equiv by VCM,2008,3
10919,CT8,PM10,2008-03-26,46.3,ug m-3 reference equiv by VCM,2008,3
10920,CT8,PM10,2008-03-27,41.2,ug m-3 reference equiv by VCM,2008,3
10921,CT8,PM10,2008-03-28,26.4,ug m-3 reference equiv by VCM,2008,3
10922,CT8,PM10,2008-03-29,24.2,ug m-3 reference equiv by VCM,2008,3
10923,CT8,PM10,2008-03-30,18.0,ug m-3 reference equiv by VCM,2008,3
10924,CT8,PM10,2008-03-31,47.5,ug m-3 reference equiv by VCM,2008,3
10925,CT8,PM10,2008-01-04,31.3,ug m-3 reference equiv by VCM,2008,1
10926,CT8,PM10,2008-02-04,34.1,ug m-3 reference equiv by VCM,2008,2
10927,CT8,PM10,2008-03-04,35.7,ug m-3 reference equiv by VCM,2008,3
10928,CT8,PM10,2008-04-04,45.3,ug m-3 reference equiv by VCM,2008,4
10929,CT8,PM10,2008-05-04,20.3,ug m-3 reference equiv by VCM,2008,5
10930,CT8,PM10,2008-06-04,16.4,ug m-3 reference equiv by VCM,2008,6
10931,CT8,PM10,2008-07-04,32.2,ug m-3 reference equiv by VCM,2008,7
10932,CT8,PM10,2008-08-04,44.6,ug m-3 reference equiv by VCM,2008,8
10933,CT8,PM10,2008-09-04,53.9,ug m-3 reference equiv by VCM,2008,9
10934,CT8,PM10,2008-10-04,45.3,ug m-3 reference equiv by VCM,2008,10
10935,CT8,PM10,2008-11-04,32.8,ug m-3 reference equiv by VCM,2008,11
10936,CT8,PM10,2008-12-04,14.8,ug m-3 reference equiv by VCM,2008,12
10937,CT8,PM10,2008-04-13,10.7,ug m-3 reference equiv by VCM,2008,4
10938,CT8,PM10,2008-04-14,30.4,ug m-3 reference equiv by VCM,2008,4
10939,CT8,PM10,2008-04-15,35.9,ug m-3 reference equiv by VCM,2008,4
10940,CT8,PM10,2008-04-16,54.0,ug m-3 reference equiv by VCM,2008,4
10941,CT8,PM10,2008-04-17,35.1,ug m-3 reference equiv by VCM,2008,4
10942,CT8,PM10,2008-04-18,49.2,ug m-3 reference equiv by VCM,2008,4
10943,CT8,PM10,2008-04-19,44.9,ug m-3 reference equiv by VCM,2008,4
10944,CT8,PM10,2008-04-20,53.1,ug m-3 reference equiv by VCM,2008,4
10945,CT8,PM10,2008-04-21,55.2,ug m-3 reference equiv by VCM,2008,4
10946,CT8,PM10,2008-04-22,55.0,ug m-3 reference equiv by VCM,2008,4
10947,CT8,PM10,2008-04-23,60.1,ug m-3 reference equiv by VCM,2008,4
10948,CT8,PM10,2008-04-24,30.1,ug m-3 reference equiv by VCM,2008,4
10949,CT8,PM10,2008-04-25,56.1,ug m-3 reference equiv by VCM,2008,4
10950,CT8,PM10,2008-04-26,35.8,ug m-3 reference equiv by VCM,2008,4
10951,CT8,PM10,2008-04-27,33.7,ug m-3 reference equiv by VCM,2008,4
10952,CT8,PM10,2008-04-28,20.3,ug m-3 reference equiv by VCM,2008,4
10953,CT8,PM10,2008-04-29,29.0,ug m-3 reference equiv by VCM,2008,4
10954,CT8,PM10,2008-04-30,11.4,ug m-3 reference equiv by VCM,2008,4
10955,CT8,PM10,2008-01-05,22.0,ug m-3 reference equiv by VCM,2008,1
10956,CT8,PM10,2008-02-05,30.1,ug m-3 reference equiv by VCM,2008,2
10957,CT8,PM10,2008-03-05,33.5,ug m-3 reference equiv by VCM,2008,3
10958,CT8,PM10,2008-04-05,46.5,ug m-3 reference equiv by VCM,2008,4
10959,CT8,PM10,2008-05-05,41.7,ug m-3 reference equiv by VCM,2008,5
10960,CT8,PM10,2008-06-05,48.1,ug m-3 reference equiv by VCM,2008,6
10961,CT8,PM10,2008-07-05,66.1,ug m-3 reference equiv by VCM,2008,7
10962,CT8,PM10,2008-08-05,68.4,ug m-3 reference equiv by VCM,2008,8
10963,CT8,PM10,2008-09-05,80.5,ug m-3 reference equiv by VCM,2008,9
10964,CT8,PM10,2008-10-05,70.7,ug m-3 reference equiv by VCM,2008,10
10965,CT8,PM10,2008-11-05,51.8,ug m-3 reference equiv by VCM,2008,11
10966,CT8,PM10,2008-12-05,50.2,ug m-3 reference equiv by VCM,2008,12
10967,CT8,PM10,2008-05-13,43.3,ug m-3 reference equiv by VCM,2008,5
10968,CT8,PM10,2008-05-14,41.4,ug m-3 reference equiv by VCM,2008,5
10969,CT8,PM10,2008-05-15,40.3,ug m-3 reference equiv by VCM,2008,5
10970,CT8,PM10,2008-05-16,29.8,ug m-3 reference equiv by VCM,2008,5
10971,CT8,PM10,2008-05-17,12.6,ug m-3 reference equiv by VCM,2008,5
10972,CT8,PM10,2008-05-18,14.7,ug m-3 reference equiv by VCM,2008,5
10973,CT8,PM10,2008-05-19,28.8,ug m-3 reference equiv by VCM,2008,5
10974,CT8,PM10,2008-05-20,34.3,ug m-3 reference equiv by VCM,2008,5
10975,CT8,PM10,2008-05-21,42.9,ug m-3 reference equiv by VCM,2008,5
10976,CT8,PM10,2008-05-22,62.9,ug m-3 reference equiv by VCM,2008,5
10977,CT8,PM10,2008-05-23,70.0,ug m-3 reference equiv by VCM,2008,5
10978,CT8,PM10,2008-05-24,39.8,ug m-3 reference equiv by VCM,2008,5
10979,CT8,PM10,2008-05-25,26.2,ug m-3 reference equiv by VCM,2008,5
10980,CT8,PM10,2008-05-26,16.8,ug m-3 reference equiv by VCM,2008,5
10981,CT8,PM10,2008-05-27,36.0,ug m-3 reference equiv by VCM,2008,5
10982,CT8,PM10,2008-05-28,45.0,ug m-3 reference equiv by VCM,2008,5
10983,CT8,PM10,2008-05-29,42.5,ug m-3 reference equiv by VCM,2008,5
10984,CT8,PM10,2008-05-30,35.4,ug m-3 reference equiv by VCM,2008,5
10985,CT8,PM10,2008-05-31,51.9,ug m-3 reference equiv by VCM,2008,5
10986,CT8,PM10,2008-01-06,43.1,ug m-3 reference equiv by VCM,2008,1
10987,CT8,PM10,2008-02-06,53.8,ug m-3 reference equiv by VCM,2008,2
10988,CT8,PM10,2008-03-06,41.0,ug m-3 reference equiv by VCM,2008,3
10989,CT8,PM10,2008-04-06,50.5,ug m-3 reference equiv by VCM,2008,4
10990,CT8,PM10,2008-05-06,51.1,ug m-3 reference equiv by VCM,2008,5
10991,CT8,PM10,2008-06-06,48.7,ug m-3 reference equiv by VCM,2008,6
10992,CT8,PM10,2008-07-06,32.3,ug m-3 reference equiv by VCM,2008,7
10993,CT8,PM10,2008-08-06,34.4,ug m-3 reference equiv by VCM,2008,8
10994,CT8,PM10,2008-09-06,41.9,ug m-3 reference equiv by VCM,2008,9
10995,CT8,PM10,2008-10-06,42.7,ug m-3 reference equiv by VCM,2008,10
10996,CT8,PM10,2008-11-06,34.2,ug m-3 reference equiv by VCM,2008,11
10997,CT8,PM10,2008-12-06,25.9,ug m-3 reference equiv by VCM,2008,12
10998,CT8,PM10,2008-06-13,34.8,ug m-3 reference equiv by VCM,2008,6
10999,CT8,PM10,2008-06-14,23.1,ug m-3 reference equiv by VCM,2008,6
11000,CT8,PM10,2008-06-15,17.6,ug m-3 reference equiv by VCM,2008,6
11001,CT8,PM10,2008-06-16,34.0,ug m-3 reference equiv by VCM,2008,6
11002,CT8,PM10,2008-06-17,31.1,ug m-3 reference equiv by VCM,2008,6
11003,CT8,PM10,2008-06-18,26.7,ug m-3 reference equiv by VCM,2008,6
11004,CT8,PM10,2008-06-19,29.3,ug m-3 reference equiv by VCM,2008,6
11005,CT8,PM10,2008-06-20,30.1,ug m-3 reference equiv by VCM,2008,6
11006,CT8,PM10,2008-06-21,23.4,ug m-3 reference equiv by VCM,2008,6
11007,CT8,PM10,2008-06-22,16.2,ug m-3 reference equiv by VCM,2008,6
11008,CT8,PM10,2008-06-23,36.4,ug m-3 reference equiv by VCM,2008,6
11009,CT8,PM10,2008-06-24,40.1,ug m-3 reference equiv by VCM,2008,6
11010,CT8,PM10,2008-06-25,37.9,ug m-3 reference equiv by VCM,2008,6
11011,CT8,PM10,2008-06-26,32.1,ug m-3 reference equiv by VCM,2008,6
11012,CT8,PM10,2008-06-27,25.4,ug m-3 reference equiv by VCM,2008,6
11013,CT8,PM10,2008-06-28,20.6,ug m-3 reference equiv by VCM,2008,6
11014,CT8,PM10,2008-06-29,19.8,ug m-3 reference equiv by VCM,2008,6
11015,CT8,PM10,2008-06-30,39.0,ug m-3 reference equiv by VCM,2008,6
11016,CT8,PM10,2008-01-07,50.0,ug m-3 reference equiv by VCM,2008,1
11017,CT8,PM10,2008-02-07,37.2,ug m-3 reference equiv by VCM,2008,2
11018,CT8,PM10,2008-03-07,33.2,ug m-3 reference equiv by VCM,2008,3
11019,CT8,PM10,2008-04-07,38.7,ug m-3 reference equiv by VCM,2008,4
11020,CT8,PM10,2008-05-07,27.0,ug m-3 reference equiv by VCM,2008,5
11021,CT8,PM10,2008-06-07,18.0,ug m-3 reference equiv by VCM,2008,6
11022,CT8,PM10,2008-07-07,21.3,ug m-3 reference equiv by VCM,2008,7
11023,CT8,PM10,2008-08-07,29.5,ug m-3 reference equiv by VCM,2008,8
11024,CT8,PM10,2008-09-07,27.6,ug m-3 reference equiv by VCM,2008,9
11025,CT8,PM10,2008-10-07,26.1,ug m-3 reference equiv by VCM,2008,10
11026,CT8,PM10,2008-11-07,28.2,ug m-3 reference equiv by VCM,2008,11
11027,CT8,PM10,2008-12-07,29.0,ug m-3 reference equiv by VCM,2008,12
11028,CT8,PM10,2008-07-13,21.7,ug m-3 reference equiv by VCM,2008,7
11029,CT8,PM10,2008-07-14,34.4,ug m-3 reference equiv by VCM,2008,7
11030,CT8,PM10,2008-07-15,37.5,ug m-3 reference equiv by VCM,2008,7
11031,CT8,PM10,2008-07-16,40.0,ug m-3 reference equiv by VCM,2008,7
11032,CT8,PM10,2008-07-17,35.2,ug m-3 reference equiv by VCM,2008,7
11033,CT8,PM10,2008-07-18,34.3,ug m-3 reference equiv by VCM,2008,7
11034,CT8,PM10,2008-07-19,21.1,ug m-3 reference equiv by VCM,2008,7
11035,CT8,PM10,2008-07-20,14.3,ug m-3 reference equiv by VCM,2008,7
11036,CT8,PM10,2008-07-21,28.0,ug m-3 reference equiv by VCM,2008,7
11037,CT8,PM10,2008-07-22,41.1,ug m-3 reference equiv by VCM,2008,7
11038,CT8,PM10,2008-07-23,52.7,ug m-3 reference equiv by VCM,2008,7
11039,CT8,PM10,2008-07-24,52.2,ug m-3 reference equiv by VCM,2008,7
11040,CT8,PM10,2008-07-25,47.5,ug m-3 reference equiv by VCM,2008,7
11041,CT8,PM10,2008-07-26,40.6,ug m-3 reference equiv by VCM,2008,7
11042,CT8,PM10,2008-07-27,32.9,ug m-3 reference equiv by VCM,2008,7
11043,CT8,PM10,2008-07-28,47.5,ug m-3 reference equiv by VCM,2008,7
11044,CT8,PM10,2008-07-29,29.0,ug m-3 reference equiv by VCM,2008,7
11045,CT8,PM10,2008-07-30,42.2,ug m-3 reference equiv by VCM,2008,7
11046,CT8,PM10,2008-07-31,62.6,ug m-3 reference equiv by VCM,2008,7
11047,CT8,PM10,2008-01-08,28.1,ug m-3 reference equiv by VCM,2008,1
11048,CT8,PM10,2008-02-08,24.2,ug m-3 reference equiv by VCM,2008,2
11049,CT8,PM10,2008-03-08,15.0,ug m-3 reference equiv by VCM,2008,3
11050,CT8,PM10,2008-04-08,27.5,ug m-3 reference equiv by VCM,2008,4
11051,CT8,PM10,2008-05-08,23.1,ug m-3 reference equiv by VCM,2008,5
11052,CT8,PM10,2008-06-08,28.7,ug m-3 reference equiv by VCM,2008,6
11053,CT8,PM10,2008-07-08,41.2,ug m-3 reference equiv by VCM,2008,7
11054,CT8,PM10,2008-08-08,31.5,ug m-3 reference equiv by VCM,2008,8
11055,CT8,PM10,2008-09-08,17.5,ug m-3 reference equiv by VCM,2008,9
11056,CT8,PM10,2008-10-08,11.8,ug m-3 reference equiv by VCM,2008,10
11057,CT8,PM10,2008-11-08,26.8,ug m-3 reference equiv by VCM,2008,11
11058,CT8,PM10,2008-12-08,23.9,ug m-3 reference equiv by VCM,2008,12
11059,CT8,PM10,2008-08-13,20.5,ug m-3 reference equiv by VCM,2008,8
11060,CT8,PM10,2008-08-14,37.9,ug m-3 reference equiv by VCM,2008,8
11061,CT8,PM10,2008-08-15,30.0,ug m-3 reference equiv by VCM,2008,8
11062,CT8,PM10,2008-08-16,22.5,ug m-3 reference equiv by VCM,2008,8
11063,CT8,PM10,2008-08-17,30.8,ug m-3 reference equiv by VCM,2008,8
11064,CT8,PM10,2008-08-18,20.3,ug m-3 reference equiv by VCM,2008,8
11065,CT8,PM10,2008-08-19,20.8,ug m-3 reference equiv by VCM,2008,8
11066,CT8,PM10,2008-08-20,21.3,ug m-3 reference equiv by VCM,2008,8
11067,CT8,PM10,2008-08-21,20.0,ug m-3 reference equiv by VCM,2008,8
11068,CT8,PM10,2008-08-22,22.0,ug m-3 reference equiv by VCM,2008,8
11069,CT8,PM10,2008-08-23,44.5,ug m-3 reference equiv by VCM,2008,8
11070,CT8,PM10,2008-08-24,10.4,ug m-3 reference equiv by VCM,2008,8
11071,CT8,PM10,2008-08-25,13.4,ug m-3 reference equiv by VCM,2008,8
11072,CT8,PM10,2008-08-26,19.2,ug m-3 reference equiv by VCM,2008,8
11073,CT8,PM10,2008-08-27,26.7,ug m-3 reference equiv by VCM,2008,8
11074,CT8,PM10,2008-08-28,29.5,ug m-3 reference equiv by VCM,2008,8
11075,CT8,PM10,2008-08-29,39.9,ug m-3 reference equiv by VCM,2008,8
11076,CT8,PM10,2008-08-30,58.0,ug m-3 reference equiv by VCM,2008,8
11077,CT8,PM10,2008-08-31,48.5,ug m-3 reference equiv by VCM,2008,8
11078,CT8,PM10,2008-01-09,12.2,ug m-3 reference equiv by VCM,2008,1
11079,CT8,PM10,2008-02-09,10.7,ug m-3 reference equiv by VCM,2008,2
11080,CT8,PM10,2008-03-09,11.6,ug m-3 reference equiv by VCM,2008,3
11081,CT8,PM10,2008-04-09,10.0,ug m-3 reference equiv by VCM,2008,4
11082,CT8,PM10,2008-05-09,16.4,ug m-3 reference equiv by VCM,2008,5
11083,CT8,PM10,2008-06-09,5.3,ug m-3 reference equiv by VCM,2008,6
11084,CT8,PM10,2008-07-09,2.8,ug m-3 reference equiv by VCM,2008,7
11085,CT8,PM10,2008-08-09,10.3,ug m-3 reference equiv by VCM,2008,8
11086,CT8,PM10,2008-09-09,17.8,ug m-3 reference equiv by VCM,2008,9
11087,CT8,PM10,2008-10-09,15.2,ug m-3 reference equiv by VCM,2008,10
11088,CT8,PM10,2008-11-09,30.7,ug m-3 reference equiv by VCM,2008,11
11089,CT8,PM10,2008-12-09,39.9,ug m-3 reference equiv by VCM,2008,12
11090,CT8,PM10,2008-09-13,30.2,ug m-3 reference equiv by VCM,2008,9
11091,CT8,PM10,2008-09-14,24.1,ug m-3 reference equiv by VCM,2008,9
11092,CT8,PM10,2008-09-15,32.2,ug m-3 reference equiv by VCM,2008,9
11093,CT8,PM10,2008-09-16,47.5,ug m-3 reference equiv by VCM,2008,9
11094,CT8,PM10,2008-09-17,44.7,ug m-3 reference equiv by VCM,2008,9
11095,CT8,PM10,2008-09-18,38.7,ug m-3 reference equiv by VCM,2008,9
11096,CT8,PM10,2008-09-19,58.3,ug m-3 reference equiv by VCM,2008,9
11097,CT8,PM10,2008-09-20,52.1,ug m-3 reference equiv by VCM,2008,9
11098,CT8,PM10,2008-09-21,34.0,ug m-3 reference equiv by VCM,2008,9
11099,CT8,PM10,2008-09-22,47.6,ug m-3 reference equiv by VCM,2008,9
11100,CT8,PM10,2008-09-23,29.6,ug m-3 reference equiv by VCM,2008,9
11101,CT8,PM10,2008-09-24,32.8,ug m-3 reference equiv by VCM,2008,9
11102,CT8,PM10,2008-09-25,38.9,ug m-3 reference equiv by VCM,2008,9
11103,CT8,PM10,2008-09-26,51.6,ug m-3 reference equiv by VCM,2008,9
11104,CT8,PM10,2008-09-27,97.7,ug m-3 reference equiv by VCM,2008,9
11105,CT8,PM10,2008-09-28,53.0,ug m-3 reference equiv by VCM,2008,9
11106,CT8,PM10,2008-09-29,30.3,ug m-3 reference equiv by VCM,2008,9
11107,CT8,PM10,2008-09-30,23.2,ug m-3 reference equiv by VCM,2008,9
11108,CT8,PM10,2008-01-10,22.9,ug m-3 reference equiv by VCM,2008,1
11109,CT8,PM10,2008-02-10,26.5,ug m-3 reference equiv by VCM,2008,2
11110,CT8,PM10,2008-03-10,24.4,ug m-3 reference equiv by VCM,2008,3
11111,CT8,PM10,2008-04-10,31.4,ug m-3 reference equiv by VCM,2008,4
11112,CT8,PM10,2008-05-10,10.1,ug m-3 reference equiv by VCM,2008,5
11113,CT8,PM10,2008-06-10,43.6,ug m-3 reference equiv by VCM,2008,6
11114,CT8,PM10,2008-07-10,28.9,ug m-3 reference equiv by VCM,2008,7
11115,CT8,PM10,2008-08-10,35.2,ug m-3 reference equiv by VCM,2008,8
11116,CT8,PM10,2008-09-10,42.7,ug m-3 reference equiv by VCM,2008,9
11117,CT8,PM10,2008-10-10,35.6,ug m-3 reference equiv by VCM,2008,10
11118,CT8,PM10,2008-11-10,40.9,ug m-3 reference equiv by VCM,2008,11
11119,CT8,PM10,2008-12-10,48.1,ug m-3 reference equiv by VCM,2008,12
11120,CT8,PM10,2008-10-13,38.6,ug m-3 reference equiv by VCM,2008,10
11121,CT8,PM10,2008-10-14,29.4,ug m-3 reference equiv by VCM,2008,10
11122,CT8,PM10,2008-10-15,24.5,ug m-3 reference equiv by VCM,2008,10
11123,CT8,PM10,2008-10-16,26.5,ug m-3 reference equiv by VCM,2008,10
11124,CT8,PM10,2008-10-17,38.7,ug m-3 reference equiv by VCM,2008,10
11125,CT8,PM10,2008-10-18,21.6,ug m-3 reference equiv by VCM,2008,10
11126,CT8,PM10,2008-10-19,16.1,ug m-3 reference equiv by VCM,2008,10
11127,CT8,PM10,2008-10-20,22.2,ug m-3 reference equiv by VCM,2008,10
11128,CT8,PM10,2008-10-21,27.1,ug m-3 reference equiv by VCM,2008,10
11129,CT8,PM10,2008-10-22,31.9,ug m-3 reference equiv by VCM,2008,10
11130,CT8,PM10,2008-10-23,25.2,ug m-3 reference equiv by VCM,2008,10
11131,CT8,PM10,2008-10-24,32.5,ug m-3 reference equiv by VCM,2008,10
11132,CT8,PM10,2008-10-25,24.3,ug m-3 reference equiv by VCM,2008,10
11133,CT8,PM10,2008-10-26,18.8,ug m-3 reference equiv by VCM,2008,10
11134,CT8,PM10,2008-10-27,30.3,ug m-3 reference equiv by VCM,2008,10
11135,CT8,PM10,2008-10-28,33.5,ug m-3 reference equiv by VCM,2008,10
11136,CT8,PM10,2008-10-29,32.6,ug m-3 reference equiv by VCM,2008,10
11137,CT8,PM10,2008-10-30,36.1,ug m-3 reference equiv by VCM,2008,10
11138,CT8,PM10,2008-10-31,30.2,ug m-3 reference equiv by VCM,2008,10
11139,CT8,PM10,2008-01-11,16.7,ug m-3 reference equiv by VCM,2008,1
11140,CT8,PM10,2008-02-11,19.6,ug m-3 reference equiv by VCM,2008,2
11141,CT8,PM10,2008-03-11,30.0,ug m-3 reference equiv by VCM,2008,3
11142,CT8,PM10,2008-04-11,43.6,ug m-3 reference equiv by VCM,2008,4
11143,CT8,PM10,2008-05-11,40.6,ug m-3 reference equiv by VCM,2008,5
11144,CT8,PM10,2008-06-11,36.8,ug m-3 reference equiv by VCM,2008,6
11145,CT8,PM10,2008-07-11,23.9,ug m-3 reference equiv by VCM,2008,7
11146,CT8,PM10,2008-08-11,12.2,ug m-3 reference equiv by VCM,2008,8
11147,CT8,PM10,2008-09-11,8.0,ug m-3 reference equiv by VCM,2008,9
11148,CT8,PM10,2008-10-11,11.6,ug m-3 reference equiv by VCM,2008,10
11149,CT8,PM10,2008-11-11,11.4,ug m-3 reference equiv by VCM,2008,11
11150,CT8,PM10,2008-12-11,22.5,ug m-3 reference equiv by VCM,2008,12
11151,CT8,PM10,2008-11-13,15.3,ug m-3 reference equiv by VCM,2008,11
11152,CT8,PM10,2008-11-14,18.4,ug m-3 reference equiv by VCM,2008,11
11153,CT8,PM10,2008-11-15,12.3,ug m-3 reference equiv by VCM,2008,11
11154,CT8,PM10,2008-11-16,9.2,ug m-3 reference equiv by VCM,2008,11
11155,CT8,PM10,2008-11-17,20.0,ug m-3 reference equiv by VCM,2008,11
11156,CT8,PM10,2008-11-18,11.3,ug m-3 reference equiv by VCM,2008,11
11157,CT8,PM10,2008-11-19,20.6,ug m-3 reference equiv by VCM,2008,11
11158,CT8,PM10,2008-11-20,16.2,ug m-3 reference equiv by VCM,2008,11
11159,CT8,PM10,2008-11-21,9.5,ug m-3 reference equiv by VCM,2008,11
11160,CT8,PM10,2008-11-22,5.8,ug m-3 reference equiv by VCM,2008,11
11161,CT8,PM10,2008-11-23,6.1,ug m-3 reference equiv by VCM,2008,11
11162,CT8,PM10,2008-11-24,16.4,ug m-3 reference equiv by VCM,2008,11
11163,CT8,PM10,2008-11-25,15.3,ug m-3 reference equiv by VCM,2008,11
11164,CT8,PM10,2008-11-26,19.3,ug m-3 reference equiv by VCM,2008,11
